PlantID,CommonName,Label,Absorbance,Concentration,NumberWashed,ConcFlower,DateAnalyzed,AnalysisNotes,State,Site,CollectionNotes,DateBagged,TimeBagged,DateCollected,TimeCollected,HoursInCooler,DateNeg80,DaysNeg20 ,DaysNeg80 ,TransitDate,Melted
Asclepias syriaca,common milkweed,7,-0.364,250.55,1,250.55,11/15/19,,Maryland,Nuetzel,,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Asclepias syriaca,common milkweed,1,0.148,372.29,1,372.29,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,2,-0.266,273.705,1,273.705,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,3,-1.344,17.413,1,17.413,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,4,-0.944,112.551,1,112.551,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,5,0.284,404.597,1,404.597,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,6,-0.996,100.189,1,100.189,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,8,-1.08,80.244,1,80.244,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,9,-0.325,259.679,1,259.679,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,10,0.16,374.976,1,374.976,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,11,-0.014,333.659,1,333.659,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,12,-0.59,196.729,1,196.729,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,13,0.692,501.517,1,501.517,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,14,0.102,361.235,1,361.235,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,15,0.484,452.047,1,452.047,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,16,0.286,404.906,1,404.906,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,17,-0.92,118.232,1,118.232,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,18,0.07,353.581,1,353.581,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,19,0.533,463.766,1,463.766,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Asclepias syriaca,common milkweed,20,0.154,373.478,1,373.478,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,18,-0.958,109.222,1,109.222,11/15/19,,Maryland,Nuetzel,,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Cornus sericea,dogwood,19,-0.786,150.206,1,150.206,11/15/19,,Maryland,Nuetzel,,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Cornus sericea,dogwood,20,-0.988,102.162,1,102.162,11/15/19,,Maryland,Nuetzel,,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Cornus sericea,dogwood,1,-0.997,99.975,1,99.975,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,2,-1.086,78.794,1,78.794,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,3,-1.088,78.413,1,78.413,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,4,-1.11,73.112,1,73.112,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,5,-1.11,73.112,1,73.112,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,6,-1.209,49.601,1,49.601,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,7,-1.193,53.476,1,53.476,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,8,-0.972,105.847,1,105.847,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,9,-1.095,76.559,1,76.559,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,10,-1.247,40.591,1,40.591,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,11,-1.411,1.58,1,1.58,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,12,-1.073,81.908,1,81.908,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,13,-0.947,111.933,1,111.933,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,14,-1.109,73.302,1,73.302,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,15,0.155,373.835,1,373.835,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,16,-1.062,84.428,1,84.428,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Cornus sericea,dogwood,17,-1.086,78.817,1,78.817,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,9,-0.047,3.507,NA,NA,11/15/19,,Maryland,Nuetzel,don’t have picture to count open florets: ask Alexandra,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,10,0.19,57.394,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,11,0.058,27.34,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,12,0.122,41.9,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,13,0.182,55.662,28,1.987928571,11/15/19,,Maryland,Nuetzel,florets counted from kind of blurry picture,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,14,0.279,77.695,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,15,0.365,97.222,40,2.43055,11/15/19,,Maryland,Nuetzel,florets counted from blurry picture,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,16,0.028,20.596,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,17,0.256,72.5,7,10.35714286,11/15/19,,Maryland,Nuetzel,florets counted from blurry picture,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,18,-0.06,0.408,13,0.031384615,11/15/19,,Maryland,Nuetzel,florets counted from blurry picture,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,19,0.282,78.356,53,1.478415094,11/15/19,,Maryland,Nuetzel,florets counted from blurry picture,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,20,0.123,42.082,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,21,0.218,63.91,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,22,0.141,46.32,NA,NA,11/15/19,,Maryland,Nuetzel,picture too blurry to count open florets,6/28/19,NA,6/29/19,NA,1,7/1/19,2,137,7/1/19,N
Erigeron annuus,fleabane,1,-0.042,4.487,85,0.052788235,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,2,-0.221,-36.139,48,-0.752895833,11/15/19,,Maryland,Nuetzel,florets counted from kind of blurry picture,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,3 or 8,-0.076,-3.237,NA,NA,11/15/19,"2 sets of tubes labeled aster 3, no aster 8",Maryland,Nuetzel,128 florets or unknown depending on if it's sample 3 or 8,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,4,-0.174,-25.43,145,-0.17537931,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,5,-0.014,10.958,119,0.092084034,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,6,0.143,46.639,110,0.423990909,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,7,-0.047,3.416,122,0.028,11/15/19,,Maryland,Nuetzel,,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Erigeron annuus,fleabane,3 or 8,0.059,27.682,NA,NA,11/15/19,"2 sets of tubes labeled aster 3, no aster 8",Maryland,Nuetzel,128 florets or unknown depending on if it's sample 3 or 8,6/25/19,NA,6/26/19,NA,2,7/1/19,5,137,7/1/19,N
Lonicera japonica,honeysuckle,1,0.32,413.083,1,413.083,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,2,-0.975,105.181,1,105.181,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,3,0.611,482.143,1,482.143,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,4,0.327,414.605,1,414.605,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,5,-0.285,269.212,1,269.212,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,6,-0.607,192.593,1,192.593,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,7,0.27,401.126,1,401.126,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,8,-0.729,163.59,1,163.59,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,9,-0.258,275.749,1,275.749,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,10,-0.214,286.138,1,286.138,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,11,0.058,350.894,1,350.894,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Lonicera japonica,honeysuckle,1,-0.429,234.979,1,234.979,11/15/19,,Maryland,Nuetzel,,6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Lonicera japonica,honeysuckle,2,-0.51,215.652,1,215.652,11/15/19,,Maryland,Nuetzel,,6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Lonicera japonica,honeysuckle,3,-1.067,83.405,1,83.405,11/15/19,,Maryland,Nuetzel,may be past. was foamy in vial (have picture),6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Lonicera japonica,honeysuckle,4,0.496,454.947,1,454.947,11/15/19,,Maryland,Nuetzel,,6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Lonicera japonica,honeysuckle,6,0.068,353.176,1,353.176,11/15/19,,Maryland,Nuetzel,"flower came apart, still able to wash it",6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Lonicera japonica,honeysuckle,7,-0.567,202.173,1,202.173,11/15/19,,Maryland,Nuetzel,may be past,6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Lonicera japonica,honeysuckle,8,0.034,345.094,1,345.094,11/15/19,,Maryland,Nuetzel,,6/11/19,NA,6/12/19,NA,2,7/1/19,19,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,1,-1.166,59.799,1,59.799,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,2,-1.06,84.998,1,84.998,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,3,-1.567,-35.6,1,-35.6,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,4,-0.962,108.295,1,108.295,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,5,-0.887,126.149,1,126.149,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,6,-1.091,77.605,1,77.605,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,7,-1.183,55.758,1,55.758,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,8,-1.167,59.562,1,59.562,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,9,-1.056,85.997,1,85.997,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Potentilla canadensis,dwarf cinquefoil,10,-1.083,79.531,1,79.531,11/15/19,,Maryland,McEwain,,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
Ranunculus bulbosus,buttercup,1,0.31,84.804,1,84.804,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,2,-0.14,-17.751,1,-17.751,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,3,-0.066,-0.845,1,-0.845,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,4,0.114,40.077,1,40.077,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,5,-0.099,-8.341,1,-8.341,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,6,-0.3,-54.298,1,-54.298,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,7,-0.095,-7.612,1,-7.612,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,8,0.118,41.057,1,41.057,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,9,-0.032,6.788,1,6.788,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,10,0.212,62.543,1,62.543,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,11,0.221,64.457,1,64.457,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,12,-0.236,-39.625,1,-39.625,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,14,0.114,40.214,1,40.214,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,15,-0.111,-11.235,1,-11.235,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,16,-0.187,-28.529,1,-28.529,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,17,-0.095,-7.612,1,-7.612,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,18,-0.325,-59.835,1,-59.835,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,19,-0.33,-61.066,1,-61.066,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,20,-0.525,-105.451,1,-105.451,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Ranunculus bulbosus,buttercup,21,-0.023,8.793,1,8.793,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,1,0.377,100.047,2,50.0235,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,2,0.149,48.166,2,24.083,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,3,0.599,150.516,3,50.172,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,4,0.321,87.174,2,43.587,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,5,0.081,32.626,2,16.313,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,6,0.692,171.866,2,85.933,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,7,0.065,29.049,2,14.5245,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,8,0.3,82.526,2,41.263,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,9,0.446,115.769,2,57.8845,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,10,0.44,114.379,2,57.1895,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,11,0.341,91.776,2,45.888,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,12,-0.078,-3.533,2,-1.7665,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,13,0.03,20.938,2,10.469,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,14,0.167,52.176,2,26.088,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,15,0.179,54.842,3,18.28066667,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,16,0.258,72.888,2,36.444,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,17,0.062,28.229,3,9.409666667,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,18,-0.223,-36.731,2,-18.3655,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,19,0.177,54.455,2,27.2275,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rhinanthus minor,yellow rattle,20,0.494,126.615,2,63.3075,11/15/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,1,0.134,44.748,1,44.748,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,2,0.079,32.239,1,32.239,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,3,0.029,20.824,1,20.824,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,4,0.273,76.305,1,76.305,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,5,0.115,40.351,1,40.351,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,6,-0.276,-48.693,1,-48.693,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,10,0.035,22.1,1,22.1,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,11,-0.12,-13.103,1,-13.103,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,12,0.379,100.412,1,100.412,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,13,0.095,35.725,1,35.725,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,14,-0.007,12.621,1,12.621,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rosa multiflora,multiflora rose,15,0.043,23.9,1,23.9,11/15/19,,Massachusetts,Harvard,,6/28/19,9:50-10:20,6/29/19,10:00-11:00,4.25,NA,NA,NA,NA,NA
Rubus allegheniensis,blackberry,1,-0.868,130.642,1,130.642,11/15/19,,Maryland,McEwain,was a flower that was 3/4 of the way open,6/26/19,NA,6/27/19,NA,2.5,7/1/19,4,137,7/1/19,N
